n_clusters,max_cluster_pt,mean_cluster_pt,std_cluster_pt,max_cluster_size,mean_cluster_size,std_cluster_size,total_pt,max_cluster_eta,max_cluster_phi,mean_cluster_eta,mean_cluster_phi,cluster_pt_ratio,cluster_size_ratio
3,2.0,1.0658822655677795,0.6658199914931546,2,2.0,0.0,3.1976467967033386,0.1,0.1,0.03333333333333333,0.03333333333333333,2.8510344744376708,1.0
7,2.0,0.8275835365056992,0.6546243742554296,2,2.0,0.0,5.793084755539894,0.1,0.5,0.028571428571428574,0.24285714285714285,1.4374103129456508,1.0
6,2.0,0.8103162571787834,0.5951202514209444,2,2.0,0.0,4.8618975430727005,0.1,0.5,0.05000000000000001,0.2166666666666667,2.076587810486231,1.0
1,2.0,2.0,0.0,2,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0
9,2.0,0.8456374473041959,0.6365800314232016,2,2.0,0.0,7.6107370257377625,0.5,0.7000000000000001,0.14444444444444446,0.288888888888889,1.1471897188180318,1.0
3,2.0,1.134209046761195,0.7245269022345421,2,2.0,0.0,3.4026271402835846,0.2,0.30000000000000004,0.10000000000000002,0.10000000000000002,1.7008537208598096,1.0
6,2.0,1.0160596917072933,0.6408031387047631,2,2.0,0.0,6.096358150243759,0.1,0.6000000000000001,0.05000000000000001,0.2333333333333334,1.2191482509368217,1.0
2,2.0,1.5901786088943481,0.40982139110565186,2,2.0,0.0,3.1803572177886963,0.0,0.1,0.0,0.05,1.6944023130106647,1.0
6,2.0,0.8919379413127899,0.5824961524495323,2,2.0,0.0,5.3516276478767395,0.1,0.2,0.05000000000000001,0.11666666666666665,1.8177336229477221,1.0
4,2.0,0.8548147082328796,0.6625953552465239,2,2.0,0.0,3.4192588329315186,0.1,0.6000000000000001,0.025,0.42500000000000004,3.7794651777578285,1.0
6,2.0,0.9020417829354604,0.6488078140938007,2,2.0,0.0,5.4122506976127625,0.1,0.7000000000000001,0.05000000000000001,0.4500000000000001,1.3417156224886142,1.0
3,2.0,1.6374965111414592,0.31500700602184634,2,2.0,0.0,4.912489533424377,0.1,0.1,0.06666666666666667,0.03333333333333333,1.1901265247745585,1.0
6,2.0,1.109791375696659,0.7172027435840392,2,2.0,0.0,6.6587482541799545,0.30000000000000004,0.1,0.11666666666666665,0.06666666666666667,1.0942762594222515,1.0
5,2.0,0.9734130918979644,0.6326857269843889,2,2.0,0.0,4.867065459489822,0.1,0.1,0.04,0.06000000000000001,1.4221230055716971,1.0
4,2.0,1.0069719441235065,0.7831962807466222,2,2.0,0.0,4.027887776494026,0.1,0.1,0.05,0.05,1.2933488098407029,1.0
2,2.0,1.9349373579025269,0.06506264209747314,2,2.0,0.0,3.8698747158050537,0.0,0.1,0.0,0.05,1.0695903758123828,1.0
8,2.0,0.697374964132905,0.5594898470890011,2,2.0,0.0,5.57899971306324,0.2,0.6000000000000001,0.05,0.325,1.8695070357167412,1.0
5,2.0,0.8198189496994018,0.663150435409761,2,2.0,0.0,4.099094748497009,0.1,0.7000000000000001,0.04,0.28,1.8751287828171255,1.0
8,2.0,0.8154502399265766,0.5686258147957669,2,2.0,0.0,6.523601919412613,0.2,0.7000000000000001,0.0625,0.275,1.448808045379569,1.0
8,2.0,0.8280413374304771,0.5140210426083538,2,2.0,0.0,6.624330699443817,0.30000000000000004,0.2,0.075,0.08750000000000001,1.8175597388996436,1.0
12,2.0,0.7886882039407889,0.6122585595815438,2,2.0,0.0,9.464258447289467,0.4,0.9,0.20000000000000004,0.44999999999999996,1.0124129266394775,1.0
2,2.0,1.4187270402908325,0.5812729597091675,2,2.0,0.0,2.837454080581665,0.1,0.0,0.05,0.0,2.388190643970441,1.0
10,2.0,0.9067009925842285,0.5553507096592047,2,2.0,0.0,9.067009925842285,0.2,0.6000000000000001,0.09000000000000001,0.27,1.0627390569913324,1.0
4,2.0,0.9900621399283409,0.6455621451412622,2,2.0,0.0,3.9602485597133636,0.1,0.5,0.025,0.275,1.8339607510998486,1.0
6,2.0,0.8929408639669418,0.5483082774938222,2,2.0,0.0,5.357645183801651,0.2,0.30000000000000004,0.09999999999999999,0.15,1.8856586474661725,1.0
5,2.0,1.078057301044464,0.5556695943070418,2,2.0,0.0,5.390286505222321,0.2,0.1,0.12,0.04,1.7215638046306259,1.0
3,2.0,0.9970082441965739,0.7170424151815639,2,2.0,0.0,2.9910247325897217,0.1,0.1,0.03333333333333333,0.03333333333333333,3.200725261995554,1.0
4,2.0,1.296698421239853,0.6360160440281495,2,2.0,0.0,5.186793684959412,0.1,0.1,0.05,0.05,1.0774463085175154,1.0
4,2.0,1.2440245896577835,0.6978612719916405,2,2.0,0.0,4.976098358631134,0.1,0.6000000000000001,0.05,0.2,1.1100105759615044,1.0
7,2.0,1.1480069501059396,0.6074168698455741,2,2.0,0.0,8.036048650741577,0.2,0.6000000000000001,0.08571428571428572,0.20000000000000004,1.2004317405893037,1.0
2,2.0,1.1297095715999603,0.8702904284000397,2,2.0,0.0,2.2594191431999207,0.1,0.30000000000000004,0.05,0.15000000000000002,7.709531283351381,1.0
2,2.0,1.3849064409732819,0.6150935590267181,2,2.0,0.0,2.7698128819465637,0.1,0.1,0.05,0.05,2.598033946824534,1.0
4,2.0,1.2536888867616653,0.6591047213963497,2,2.0,0.0,5.014755547046661,0.1,0.1,0.05,0.05,1.0994299250395956,1.0
12,2.0,0.8209162391722202,0.6093634576824858,2,2.0,0.0,9.850994870066643,0.2,0.6000000000000001,0.08333333333333333,0.225,1.0163864072411677,1.0
2,2.0,1.3661049008369446,0.6338950991630554,2,2.0,0.0,2.732209801673889,0.1,0.0,0.05,0.0,2.7314575623377926,1.0
4,2.0,0.8661541938781738,0.6615628023747009,2,2.0,0.0,3.4646167755126953,0.1,0.6000000000000001,0.025,0.2,3.129438587586919,1.0
4,2.0,0.8308438435196877,0.6759261153369813,2,2.0,0.0,3.3233753740787506,0.1,0.1,0.05,0.05,4.035527919548817,1.0
5,2.0,1.3125890851020814,0.7504197634403486,2,2.0,0.0,6.5629454255104065,0.4,0.4,0.1,0.14,1.0259388516029164,1.0
3,2.0,1.446195940176646,0.5957386553825527,2,2.0,0.0,4.338587820529938,0.1,0.1,0.03333333333333333,0.03333333333333333,1.1633712187455056,1.0
2,2.0,1.2927628457546234,0.7072371542453766,2,2.0,0.0,2.585525691509247,0.2,0.2,0.1,0.1,3.4157339788879533,1.0
11,2.0,0.8013117950070988,0.6482177081256372,2,2.0,0.0,8.814429745078087,0.4,0.8,0.14545454545454548,0.34545454545454546,1.1468365232482105,1.0
8,2.0,0.9090319946408272,0.7023222448771351,2,2.0,0.0,7.272255957126617,0.2,0.30000000000000004,0.075,0.1125,1.0166915367170175,1.0
9,2.0,0.7460002932283614,0.5306497713222537,2,2.0,0.0,6.714002639055252,0.2,0.7000000000000001,0.06666666666666668,0.3777777777777778,1.5499320290988439,1.0
4,2.0,0.7874803841114044,0.7062172144950677,2,2.0,0.0,3.1499215364456177,0.2,0.1,0.1,0.05,3.79258316188902,1.0
2,2.0,1.4269883632659912,0.5730116367340088,2,2.0,0.0,2.8539767265319824,0.1,0.0,0.05,0.0,2.3419841991737202,1.0
7,2.0,0.8749965684754508,0.5211670768855634,2,2.0,0.0,6.1249759793281555,0.1,0.8,0.042857142857142864,0.4428571428571429,1.7121327284290586,1.0
5,2.0,0.9869178712368012,0.657580002597281,2,2.0,0.0,4.934589356184006,0.1,0.6000000000000001,0.04,0.36000000000000004,1.5650592451767094,1.0
3,2.0,1.1515304644902546,0.6215896732715449,2,2.0,0.0,3.454591393470764,0.1,0.1,0.03333333333333333,0.06666666666666667,2.158937693309586,1.0
7,2.0,0.6317447658096041,0.5761718209105566,2,2.0,0.0,4.422213360667229,0.2,0.5,0.12857142857142856,0.20000000000000004,3.2636570871773505,1.0
2,2.0,1.630929946899414,0.36907005310058594,2,2.0,0.0,3.261859893798828,0.1,0.1,0.05,0.05,1.5849620150609602,1.0
4,2.0,0.9232175275683403,0.6833391465241431,2,2.0,0.0,3.692870110273361,0.1,0.2,0.05,0.1,1.9496633774098548,1.0
7,2.0,0.8632669108254569,0.6587279057397446,2,2.0,0.0,6.042868375778198,0.30000000000000004,0.5,0.11428571428571428,0.21428571428571427,1.2070627333586201,1.0
6,2.0,1.0521833424766858,0.6588628867125117,2,2.0,0.0,6.313100054860115,0.1,0.2,0.05000000000000001,0.09999999999999999,1.13896767829618,1.0
5,2.0,0.6712718963623047,0.6688601807466606,2,2.0,0.0,3.3563594818115234,0.2,0.1,0.12,0.04,4.265113141810771,1.0
4,2.0,1.0040579736232758,0.6177915258752781,2,2.0,0.0,4.016231894493103,0.1,0.1,0.05,0.05,1.9947068483300416,1.0
4,2.0,0.9570477157831192,0.6530535183443061,2,2.0,0.0,3.828190863132477,0.1,0.2,0.05,0.1,1.9752455250262635,1.0
4,2.0,0.8753275200724602,0.6873000240874982,2,2.0,0.0,3.5013100802898407,0.1,0.2,0.07500000000000001,0.07500000000000001,2.316393745693147,1.0
4,2.0,1.224587008357048,0.7248513980912595,2,2.0,0.0,4.898348033428192,0.1,0.6000000000000001,0.07500000000000001,0.275,1.0865716447375493,1.0
2,2.0,1.6132981777191162,0.3867018222808838,2,2.0,0.0,3.2265963554382324,0.1,0.1,0.05,0.05,1.6305282427530527,1.0
4,2.0,0.8890148177742958,0.6548791335004728,2,2.0,0.0,3.5560592710971832,0.1,0.1,0.05,0.05,3.0383687590822097,1.0
8,2.0,0.8381097950041294,0.5676353015884918,2,2.0,0.0,6.704878360033035,0.1,0.6000000000000001,0.037500000000000006,0.3375,1.3002768468215782,1.0
7,2.0,0.9281499832868576,0.6227223904671094,2,2.0,0.0,6.497049883008003,0.1,0.30000000000000004,0.05714285714285715,0.12857142857142856,1.6094754934921025,1.0
3,2.0,1.3276122411092122,0.639066167572445,2,2.0,0.0,3.9828367233276367,0.1,0.1,0.06666666666666667,0.03333333333333333,1.3206387190040196,1.0
7,2.0,0.8943754690034049,0.5512093794206285,2,2.0,0.0,6.260628283023834,0.4,0.9,0.09999999999999999,0.4714285714285715,1.525547199015195,1.0
6,2.0,1.1612876902023952,0.5150985449275592,2,2.0,0.0,6.967726141214371,0.1,0.7000000000000001,0.03333333333333333,0.2833333333333334,1.429939410964938,1.0
5,2.0,0.8690631777048111,0.6892343605607499,2,2.0,0.0,4.3453158885240555,0.1,0.6000000000000001,0.02,0.36000000000000004,1.4916736483776514,1.0
3,2.0,1.4287748336791992,0.4481502084933192,2,2.0,0.0,4.286324501037598,0.1,0.1,0.06666666666666667,0.03333333333333333,1.448297639849953,1.0
3,2.0,1.3257972598075867,0.4910224242037665,2,2.0,0.0,3.97739177942276,0.1,0.5,0.06666666666666667,0.16666666666666666,1.76566365661215,1.0
12,2.0,0.7535602301359177,0.5320832611870686,2,2.0,0.0,9.042722761631012,0.30000000000000004,0.7000000000000001,0.15,0.20000000000000004,1.4309191052832277,1.0
4,2.0,1.1242096275091171,0.6321830561333904,2,2.0,0.0,4.4968385100364685,0.1,0.2,0.025,0.125,1.7191452647262104,1.0
7,2.0,0.6828905535595757,0.6495601245852995,2,2.0,0.0,4.78023387491703,0.1,0.7000000000000001,0.05714285714285715,0.24285714285714288,1.5121956099932157,1.0
4,2.0,1.237882599234581,0.7214774350966084,2,2.0,0.0,4.951530396938324,0.2,0.1,0.1,0.05,1.068969942178117,1.0
2,2.0,1.543746292591095,0.45625370740890503,2,2.0,0.0,3.08749258518219,0.0,0.1,0.0,0.05,1.839092999116804,1.0
4,2.0,1.2085580751299858,0.6169892063667312,2,2.0,0.0,4.834232300519943,0.1,0.1,0.05,0.05,1.4274152078467433,1.0
7,2.0,1.1999582265104567,0.5902264430194082,2,2.0,0.0,8.399707585573196,0.1,0.7000000000000001,0.042857142857142864,0.2571428571428572,1.1656912515014761,1.0
8,2.0,0.6544104553759098,0.5797845555288118,2,2.0,0.0,5.235283643007278,0.30000000000000004,0.6000000000000001,0.15,0.275,1.7962921504103624,1.0
5,2.0,0.8707427203655242,0.6766816832805055,2,2.0,0.0,4.3537136018276215,0.1,0.2,0.06000000000000001,0.08,1.5408813228062104,1.0
5,2.0,0.9149086952209473,0.8127383426792928,2,2.0,0.0,4.574543476104736,0.1,0.1,0.04,0.06000000000000001,1.1024010046524049,1.0
2,2.0,1.197841838002205,0.8021581619977951,2,2.0,0.0,2.39568367600441,0.1,0.1,0.05,0.05,5.054542608873535,1.0
8,2.0,0.7043803911656141,0.5965227936810922,2,2.0,0.0,5.635043129324913,0.2,0.8,0.0625,0.225,1.4667223029577892,1.0
4,2.0,1.1855195388197899,0.6410440918256973,2,2.0,0.0,4.7420781552791595,0.1,0.2,0.07500000000000001,0.07500000000000001,1.3467580890939206,1.0
8,2.0,0.6277279444038868,0.5768890240813217,2,2.0,0.0,5.021823555231094,0.4,0.30000000000000004,0.18750000000000003,0.15000000000000002,1.8894295340938705,1.0
4,2.0,1.197695106267929,0.6323683788513965,2,2.0,0.0,4.790780425071716,0.1,0.1,0.05,0.05,1.2272567605783606,1.0
12,2.0,0.6579678803682327,0.5513125266077745,2,2.0,0.0,7.895614564418793,0.30000000000000004,0.5,0.125,0.16666666666666666,1.4352134413018776,1.0
3,2.0,1.1110928306976955,0.7279290114134334,2,2.0,0.0,3.3332784920930862,0.1,0.1,0.06666666666666667,0.03333333333333333,1.791616640622689,1.0
22,2.0,0.5582988248630003,0.47421428043608604,2,2.0,0.0,12.282574146986008,0.30000000000000004,1.0,0.11818181818181821,0.38636363636363635,1.0368273848932172,1.0
3,2.0,0.8739927609761556,0.7964831679944903,2,2.0,0.0,2.621978282928467,0.1,0.1,0.03333333333333333,0.06666666666666667,5.9407338253901045,1.0
7,2.0,0.7634453007153102,0.6042837460312572,2,2.0,0.0,5.344117105007172,0.2,0.2,0.08571428571428572,0.08571428571428572,1.5753911242872474,1.0
4,2.0,0.9723809994757175,0.756193155150304,2,2.0,0.0,3.88952399790287,0.1,0.1,0.05,0.05,1.43373196214593,1.0
7,2.0,0.9242766158921378,0.5268237179552129,2,2.0,0.0,6.469936311244965,0.1,0.4,0.05714285714285715,0.14285714285714285,1.6902475172762794,1.0
4,2.0,0.7379103675484657,0.7294270774679054,2,2.0,0.0,2.951641470193863,0.1,0.7000000000000001,0.025,0.225,5.674211384566527,1.0
3,2.0,1.088231881459554,0.6761213140869811,2,2.0,0.0,3.264695644378662,0.1,0.1,0.03333333333333333,0.06666666666666667,2.2681249606256846,1.0
3,2.0,1.2940325736999512,0.6012050040775062,2,2.0,0.0,3.8820977210998535,0.1,0.1,0.03333333333333333,0.03333333333333333,1.4799592352651476,1.0
6,2.0,0.755653535326322,0.5601247781247364,2,2.0,0.0,4.5339212119579315,0.2,0.8,0.08333333333333333,0.30000000000000004,3.2828476208515376,1.0
3,2.0,1.3226513961950939,0.7290628335484607,2,2.0,0.0,3.9679541885852814,0.1,0.1,0.03333333333333333,0.03333333333333333,1.2068717068084038,1.0
5,2.0,1.0880157232284546,0.6324991033335401,2,2.0,0.0,5.440078616142273,0.1,0.5,0.04,0.2,1.406851952477745,1.0
4,2.0,1.1727892085909843,0.78014462461738,2,2.0,0.0,4.691156834363937,0.1,0.1,0.05,0.05,1.0530636967602247,1.0
3,2.0,0.9518301884333292,0.7572330340336478,2,2.0,0.0,2.855490565299988,0.0,0.2,0.0,0.10000000000000002,3.237472299388136,1.0
3,2.0,1.1926273902257283,0.6445055866007213,2,2.0,0.0,3.577882170677185,0.1,0.1,0.03333333333333333,0.03333333333333333,1.731204389692527,1.0
5,2.0,0.8375480592250824,0.617463404755936,2,2.0,0.0,4.187740296125412,0.1,0.6000000000000001,0.04,0.26000000000000006,2.2845441622355427,1.0
9,2.0,0.7340911626815796,0.5458339589868417,2,2.0,0.0,6.606820464134216,0.2,0.9,0.06666666666666668,0.5222222222222223,1.8492199196458872,1.0
5,2.0,0.6550242692232132,0.6771957045973617,2,2.0,0.0,3.275121346116066,0.1,0.6000000000000001,0.04,0.26000000000000006,4.368779396667277,1.0
3,2.0,1.249574363231659,0.7236139832298328,2,2.0,0.0,3.748723089694977,0.0,0.6000000000000001,0.0,0.23333333333333336,1.354173196174851,1.0
5,2.0,1.3394986003637315,0.6182030073935487,2,2.0,0.0,6.697493001818657,0.1,0.2,0.04,0.08,1.1055379443321334,1.0
7,2.0,1.0532628723553248,0.4925794883716197,2,2.0,0.0,7.372840106487274,0.1,0.6000000000000001,0.042857142857142864,0.3428571428571429,1.604904974911785,1.0
6,2.0,1.026778981089592,0.5290408557836406,2,2.0,0.0,6.160673886537552,0.1,0.6000000000000001,0.05000000000000001,0.3166666666666667,1.52524929190961,1.0
7,2.0,0.9207420945167542,0.7032334283232731,2,2.0,0.0,6.445194661617279,0.1,0.7000000000000001,0.042857142857142864,0.3,1.0776088708478277,1.0
16,2.0,0.6149143688380718,0.48877686270913623,2,2.0,0.0,9.83862990140915,0.30000000000000004,0.7000000000000001,0.10625000000000001,0.275,1.2108679502601452,1.0
7,2.0,0.7137450533253806,0.6146892120461159,2,2.0,0.0,4.996215373277664,0.2,0.2,0.07142857142857142,0.07142857142857142,1.6766332973267053,1.0
8,2.0,0.8320918492972851,0.6239388446738928,2,2.0,0.0,6.656734794378281,0.1,0.6000000000000001,0.037500000000000006,0.2625,1.1641320389201029,1.0
4,2.0,1.1291361525654793,0.6303762991186819,2,2.0,0.0,4.516544610261917,0.1,0.7000000000000001,0.05,0.225,1.5067059540926249,1.0
9,2.0,1.2578104105260637,0.5116799378898366,2,2.0,0.0,11.320293694734573,0.6000000000000001,0.5,0.17777777777777778,0.3111111111111111,1.0329108100971411,1.0
4,2.0,0.8521682918071747,0.7021291734412581,2,2.0,0.0,3.4086731672286987,0.1,0.1,0.05,0.07500000000000001,2.3580835213518925,1.0
4,2.0,1.095223143696785,0.6107234729928245,2,2.0,0.0,4.38089257478714,0.1,0.6000000000000001,0.05,0.30000000000000004,1.8864883208344925,1.0
8,2.0,0.5672246590256691,0.5766730093077149,2,2.0,0.0,4.537797272205353,0.2,0.1,0.07500000000000001,0.0625,2.7111572777403232,1.0
7,2.0,1.2271087425095695,0.609571955291991,2,2.0,0.0,8.589761197566986,0.1,0.6000000000000001,0.042857142857142864,0.28571428571428575,1.0383921635544702,1.0
12,2.0,0.7137133801976839,0.5258642036543649,2,2.0,0.0,8.564560562372208,0.1,0.6000000000000001,0.05833333333333334,0.30833333333333335,1.4341122504707156,1.0
11,2.0,0.7561691552400589,0.7027846298479463,2,2.0,0.0,8.317860707640648,0.30000000000000004,0.7000000000000001,0.0909090909090909,0.2090909090909091,1.0107036701017016,1.0
3,2.0,1.2921121617158253,0.6632421438343361,2,2.0,0.0,3.876336485147476,0.1,0.1,0.06666666666666667,0.03333333333333333,1.3595355030139615,1.0
1,2.0,2.0,0.0,2,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0
6,2.0,0.8218601693709692,0.6157574177294723,2,2.0,0.0,4.931161016225815,0.2,0.1,0.08333333333333333,0.05000000000000001,1.6532642013635486,1.0
4,2.0,0.7723161019384861,0.7139767683861072,2,2.0,0.0,3.0892644077539444,0.1,0.7000000000000001,0.05,0.35000000000000003,4.132465527566401,1.0
2,2.0,1.1112982705235481,0.8887017294764519,2,2.0,0.0,2.2225965410470963,0.1,0.0,0.05,0.0,8.984865580534095,1.0
3,2.0,0.9830834269523621,0.750886836111486,2,2.0,0.0,2.949250280857086,0.0,0.5,0.0,0.19999999999999998,2.7045412559342936,1.0
7,2.0,0.8726106200899396,0.6204955061774939,2,2.0,0.0,6.108274340629578,0.1,0.2,0.042857142857142864,0.08571428571428573,1.2202947304414047,1.0
4,2.0,0.7220362983644009,0.7394779209725885,2,2.0,0.0,2.8881451934576035,0.1,0.1,0.05,0.05,5.358776092634693,1.0
3,2.0,0.8884241580963135,0.786008034083853,2,2.0,0.0,2.6652724742889404,0.1,0.1,0.03333333333333333,0.03333333333333333,5.949828909600701,1.0
4,2.0,1.1604177355766296,0.7297638009506591,2,2.0,0.0,4.6416709423065186,0.1,0.5,0.025,0.275,1.1314563058605944,1.0
9,2.0,1.152097675535414,0.5720719362187833,2,2.0,0.0,10.368879079818726,0.2,0.8,0.07777777777777778,0.3333333333333333,1.0576214395645558,1.0
2,2.0,1.3342772424221039,0.6657227575778961,2,2.0,0.0,2.6685544848442078,0.0,0.1,0.0,0.05,2.9915288063112118,1.0
8,2.0,0.7719038408249617,0.6506337407828868,2,2.0,0.0,6.175230726599693,0.1,0.6000000000000001,0.0625,0.28750000000000003,1.1566896887030096,1.0
10,2.0,0.7826125010848045,0.6876943363775976,2,2.0,0.0,7.826125010848045,0.1,0.8,0.06,0.32000000000000006,1.1516997735758703,1.0
8,2.0,0.8991347551345825,0.652048233687882,2,2.0,0.0,7.19307804107666,0.6000000000000001,0.7000000000000001,0.23750000000000002,0.17500000000000002,1.1504715384535207,1.0
4,2.0,1.0430712215602398,0.7472936503375832,2,2.0,0.0,4.172284886240959,0.1,0.7000000000000001,0.025,0.37500000000000006,1.296820114652356,1.0
2,2.0,1.9264373183250427,0.07356268167495728,2,2.0,0.0,3.8528746366500854,0.1,0.0,0.05,0.0,1.079403841166454,1.0
2,2.0,1.530315101146698,0.469684898853302,2,2.0,0.0,3.060630202293396,0.1,0.0,0.05,0.0,1.885671363756575,1.0
1,2.0,2.0,0.0,2,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0
5,2.0,0.8978629291057587,0.7441010459925379,2,2.0,0.0,4.489314645528793,0.1,0.7000000000000001,0.08,0.2800000000000001,1.2622944405888836,1.0
2,2.0,1.4442091584205627,0.5557908415794373,2,2.0,0.0,2.8884183168411255,0.1,0.0,0.05,0.0,2.251191766409356,1.0
9,2.0,0.6195346348815494,0.5511472789244516,2,2.0,0.0,5.575811713933945,0.2,0.7000000000000001,0.08888888888888889,0.3666666666666667,1.827397517507478,1.0
3,2.0,1.0672648151715596,0.7128124337079128,2,2.0,0.0,3.201794445514679,0.1,0.1,0.06666666666666667,0.03333333333333333,2.1458285103867403,1.0
5,2.0,0.7296834856271743,0.6438685292627783,2,2.0,0.0,3.648417428135872,0.2,0.5,0.06000000000000001,0.24000000000000005,3.9968224991265924,1.0
6,2.0,0.7787268459796906,0.5713563034575578,2,2.0,0.0,4.672361075878143,0.8,0.9,0.26666666666666666,0.30000000000000004,2.402727763364509,1.0
3,2.0,1.2588497896989186,0.7142646876851805,2,2.0,0.0,3.776549369096756,0.1,0.1,0.03333333333333333,0.06666666666666667,1.3489350127546968,1.0
3,2.0,1.061919093132019,0.6633470034422242,2,2.0,0.0,3.185757279396057,0.1,0.1,0.03333333333333333,0.06666666666666667,3.33479813172611,1.0
4,2.0,1.3035688325762749,0.7033871364219515,2,2.0,0.0,5.2142753303050995,0.1,0.1,0.05,0.05,1.0017354752614467,1.0
10,2.0,0.5921276494860649,0.5414097019995731,2,2.0,0.0,5.921276494860649,0.2,0.9,0.06000000000000001,0.5,1.8969894937058231,1.0
5,2.0,1.0794377148151397,0.7794761846177101,2,2.0,0.0,5.397188574075699,0.1,0.2,0.04,0.08,1.0014530044218084,1.0
7,2.0,0.8709333347422736,0.7692296299487376,2,2.0,0.0,6.096533343195915,0.2,0.7000000000000001,0.09999999999999999,0.38571428571428573,1.01388264675501,1.0
9,2.0,0.6549041055970721,0.5673557260170886,2,2.0,0.0,5.89413695037365,0.2,0.8,0.06666666666666667,0.30000000000000004,1.5742317614269674,1.0
8,2.0,0.9274123795330524,0.6782429129573676,2,2.0,0.0,7.4192990362644196,0.2,0.5,0.0625,0.11249999999999999,1.0705955406954755,1.0
8,2.0,1.0000582188367844,0.6672737458459143,2,2.0,0.0,8.000465750694275,0.30000000000000004,0.6000000000000001,0.11249999999999999,0.35000000000000003,1.04895034415407,1.0
6,2.0,0.9046810766061147,0.6850031316242525,2,2.0,0.0,5.428086459636688,0.1,0.2,0.05000000000000001,0.09999999999999999,1.463140488545014,1.0
3,2.0,1.0685544361670811,0.7313212596285965,2,2.0,0.0,3.2056633085012436,0.1,0.1,0.06666666666666667,0.03333333333333333,2.0158652572973694,1.0
3,2.0,1.409581462542216,0.4198700013816898,2,2.0,0.0,4.228744387626648,0.1,0.1,0.06666666666666667,0.03333333333333333,1.710777063340152,1.0
5,2.0,1.0645691215991975,0.759376141764931,2,2.0,0.0,5.322845607995987,0.2,0.7000000000000001,0.08,0.18,1.0163908405929292,1.0
6,2.0,1.0131481488545735,0.5302494699258368,2,2.0,0.0,6.078888893127441,0.1,0.6000000000000001,0.05000000000000001,0.38333333333333336,1.4666734505013481,1.0
3,2.0,1.1992505590120952,0.6005710328686252,2,2.0,0.0,3.5977516770362854,0.1,0.1,0.06666666666666667,0.03333333333333333,1.9155488684169484,1.0
6,2.0,0.8078523601094881,0.6130741982024617,2,2.0,0.0,4.847114160656929,0.4,0.1,0.2166666666666667,0.05000000000000001,1.9047297701558787,1.0
8,2.0,0.9360248297452927,0.6526732617422109,2,2.0,0.0,7.488198637962341,0.30000000000000004,0.7000000000000001,0.08750000000000001,0.425,1.057627773400383,1.0
5,2.0,1.227358067035675,0.6848447525542737,2,2.0,0.0,6.136790335178375,0.2,0.1,0.08,0.04,1.1168252615339165,1.0
6,2.0,0.8249039749304453,0.5445802466038272,2,2.0,0.0,4.949423849582672,0.1,0.6000000000000001,0.05000000000000001,0.3666666666666667,2.548257818036199,1.0
6,2.0,0.7872446825106939,0.6569690253172337,2,2.0,0.0,4.723468095064163,0.2,0.30000000000000004,0.06666666666666667,0.18333333333333335,1.5716024452496522,1.0
7,2.0,0.7726832372801644,0.5645073922179835,2,2.0,0.0,5.408782660961151,0.2,0.5,0.07142857142857142,0.17142857142857146,1.7881018419439358,1.0
2,2.0,1.3768246173858643,0.6231753826141357,2,2.0,0.0,2.7536492347717285,0.1,0.1,0.05,0.05,2.6537544360484575,1.0
3,2.0,1.1077451308568318,0.6355796844621855,2,2.0,0.0,3.3232353925704956,0.2,0.2,0.10000000000000002,0.10000000000000002,2.646520120084876,1.0
3,2.0,1.0143268903096516,0.7019625540596723,2,2.0,0.0,3.042980670928955,0.1,0.0,0.06666666666666667,0.0,3.2062496697425718,1.0
6,2.0,1.244126409292221,0.68405143639805,2,2.0,0.0,7.464758455753326,0.1,0.30000000000000004,0.03333333333333333,0.11666666666666668,1.021133919408087,1.0
3,2.0,0.9225896994272867,0.7640535164638457,2,2.0,0.0,2.7677690982818604,0.1,0.1,0.03333333333333333,0.03333333333333333,4.395635651376635,1.0
4,2.0,0.8494901806116104,0.677224233977848,2,2.0,0.0,3.3979607224464417,0.1,0.1,0.05,0.05,3.0190709903530255,1.0
7,2.0,0.7408872268029622,0.5917961631370489,2,2.0,0.0,5.186210587620735,0.2,0.5,0.09999999999999999,0.2285714285714286,1.8887503550437947,1.0
14,2.0,0.8240356147289276,0.4716951550968458,2,2.0,0.0,11.536498606204987,0.2,0.5,0.08571428571428573,0.2285714285714286,1.4329732141575966,1.0
8,2.0,0.6816459763795137,0.6376571966727529,2,2.0,0.0,5.45316781103611,0.1,0.4,0.05,0.1375,1.3289347113879613,1.0
3,2.0,1.1143178939819336,0.6262926052567077,2,2.0,0.0,3.342953681945801,0.1,0.1,0.03333333333333333,0.06666666666666667,2.9510470567831346,1.0
3,2.0,0.9184963901837667,0.7648613358533809,2,2.0,0.0,2.7554891705513,0.1,0.6000000000000001,0.03333333333333333,0.4000000000000001,5.06932263079561,1.0
3,2.0,1.469663918018341,0.5086485659362789,2,2.0,0.0,4.408991754055023,0.2,0.30000000000000004,0.10000000000000002,0.13333333333333333,1.2304820894441955,1.0
4,2.0,0.7836582511663437,0.7089011368739574,2,2.0,0.0,3.1346330046653748,0.1,0.1,0.05,0.05,3.752341073280531,1.0
