total_energy,max_energy,mean_energy,std_energy,n_particles,energy_ratio,energy_centrality,energy_asymmetry
3.5061822,1.0,0.003895758,0.054873448,5,0.9,0.9918426,0.02253564
4.612419,1.0,0.0051249103,0.051399026,7,0.9361702127659575,0.71518207,0.51465523
3.5885334,1.0,0.003987259,0.0472127,6,0.9473684210526315,0.5193693,0.5834933
3.641598,1.0,0.00404622,0.0510509,7,0.9642857142857143,0.53979516,0.38198823
6.3185267,1.0,0.0070205852,0.05256138,16,0.921875,0.76375276,0.49223086
3.312283,1.0,0.0036803144,0.041615266,7,0.9491525423728814,0.9165735,0.38771978
4.1116366,1.0,0.004568485,0.049283218,8,0.9696969696969697,0.7520566,0.44202006
2.6969502,1.0,0.0029966114,0.043193094,4,1.0,0.6807966,0.17479467
6.6976004,1.0,0.007441778,0.0678163,9,0.8064516129032258,0.8767118,0.012862414
2.2155914,1.0,0.0024617682,0.037058823,4,0.9393939393939394,0.9787831,0.08358177
2.5354238,1.0,0.0028171374,0.04191236,4,0.9090909090909091,0.6025943,0.55710804
3.0993829,1.0,0.0034437587,0.038528316,8,0.9433962264150944,0.9375632,0.40404007
5.0789022,1.0,0.005643225,0.060503125,7,0.972972972972973,0.5706165,0.43427098
5.0814404,1.0,0.005646045,0.05120822,12,0.8245614035087719,0.75343114,0.19444834
4.887309,1.0,0.0054303436,0.057045747,11,0.8888888888888888,0.70940626,0.068992175
2.3325546,1.0,0.0025917273,0.042017527,3,0.8043478260869565,0.97252387,0.115642264
1.4939096,1.0,0.0016598996,0.03362288,1,0.8666666666666667,0.9681896,0.43188286
3.6395338,1.0,0.0040439265,0.04239065,6,0.8923076923076924,0.9218264,0.09412419
1.9026996,1.0,0.0021141106,0.03509935,4,0.86,0.71987116,0.2801023
1.4108887,1.0,0.0015676541,0.033625294,2,0.9032258064516129,0.97937113,0.7135307
1.7703422,1.0,0.0019670469,0.03584234,3,0.8387096774193549,0.9772945,0.18393905
3.7026782,1.0,0.0041140867,0.047299784,7,0.95,0.9618863,0.21831295
1.5747747,1.0,0.0017497498,0.034429543,4,0.8214285714285714,0.97668403,0.52362144
1.4864227,1.0,0.0016515807,0.034228805,3,0.8888888888888888,0.98858553,0.6508505
2.8190439,1.0,0.0031322709,0.04583276,4,0.8857142857142857,0.95711875,0.12907116
5.9514303,1.0,0.0066127004,0.06431445,9,0.9696969696969697,0.56051266,0.37726244
1.7649963,1.0,0.001961107,0.03523838,2,0.8846153846153846,0.92413473,0.29512298
3.7251606,1.0,0.004139067,0.047678165,8,0.926829268292683,0.60784054,0.31318054
4.821493,1.0,0.0053572147,0.055077884,10,0.9302325581395349,0.7330016,0.4024779
4.1087565,1.0,0.004565285,0.052328423,8,0.9444444444444444,0.5911933,0.3847606
2.8595066,1.0,0.0031772295,0.043075245,4,0.9772727272727273,0.47617713,0.30903098
2.1588826,1.0,0.0023987584,0.045481376,2,1.0,0.98321337,0.8070581
1.9943924,1.0,0.0022159915,0.037857275,2,1.0,0.9735999,0.7873014
1.3855422,1.0,0.0015394912,0.03345102,1,0.7954545454545454,0.97151667,0.7047966
2.5468373,1.0,0.0028298192,0.043521848,5,0.9310344827586207,0.60304135,0.039710883
1.6557049,1.0,0.0018396721,0.03651069,2,0.6666666666666666,0.99514425,0.79072374
3.6755447,1.0,0.0040839384,0.041719954,9,0.8833333333333333,0.6936317,0.24497533
1.709333,1.0,0.0018992588,0.037018206,3,0.7272727272727273,0.99247754,0.7925252
2.5324473,1.0,0.0028138303,0.03658441,5,0.84,0.92114675,0.045984864
3.3358402,1.0,0.0037064892,0.039942734,6,0.7605633802816901,0.5980433,0.2804652
2.1993773,1.0,0.0024437525,0.04189952,3,0.8,0.98047364,0.052216746
1.878714,1.0,0.00208746,0.03617199,3,0.8571428571428571,0.9428044,0.12711257
3.0294576,1.0,0.003366064,0.049366146,4,0.9487179487179487,0.96917176,0.055197645
3.69979,1.0,0.004110878,0.04245765,10,0.96,0.5958319,0.41388428
3.343977,1.0,0.00371553,0.0498138,5,0.85,0.97127664,0.42604268
3.6506977,1.0,0.004056331,0.051316593,7,1.0,0.5909808,0.4005291
3.5724125,1.0,0.003969347,0.04340246,9,1.0,0.7504371,0.35724598
4.610321,1.0,0.005122579,0.054350693,8,0.8604651162790697,0.9592403,0.030051732
4.9628987,1.0,0.005514332,0.056865335,8,0.9534883720930233,0.65241045,0.28855857
3.3945825,1.0,0.0037717584,0.04660124,6,0.8695652173913043,0.9765824,0.30095196
1.8541561,1.0,0.0020601735,0.037490916,3,0.8214285714285714,0.9834648,0.30003887
2.3933446,1.0,0.002659272,0.0424884,3,0.8387096774193549,0.97809684,0.41417298
3.1292574,1.0,0.0034769527,0.04885548,5,1.0,0.9375258,0.1632689
3.6527028,1.0,0.0040585585,0.04677631,6,0.9,0.6280636,0.38720384
1.8959973,1.0,0.0021066635,0.038672935,3,0.6818181818181818,0.98753315,0.64820296
2.9952707,1.0,0.0033280787,0.041625135,6,0.90625,0.987,0.08531414
4.3400297,1.0,0.004822255,0.053843357,8,0.967741935483871,0.6612309,0.5069277
3.6430128,1.0,0.004047792,0.052447744,5,0.8717948717948718,0.9783612,0.08100863
2.9166474,1.0,0.0032407194,0.04046236,6,0.9459459459459459,0.7612321,0.030624347
2.8617358,1.0,0.0031797064,0.041891757,6,0.8545454545454545,0.9723559,0.0022052005
3.8178368,1.0,0.0042420407,0.042665057,7,0.8545454545454545,0.936456,0.15569109
1.4706676,1.0,0.0016340751,0.03568289,2,0.5,0.9979259,0.36407474
2.2876883,1.0,0.002541876,0.03719306,3,0.813953488372093,0.94172716,0.0032589007
1.9187951,1.0,0.0021319946,0.035713673,3,0.782608695652174,0.97176456,0.7873114
4.650156,1.0,0.00516684,0.058036543,6,1.0,0.9598605,0.3137917
1.9534408,1.0,0.0021704899,0.03471932,3,0.8928571428571429,0.9524405,0.47953868
1.9778385,1.0,0.0021975983,0.03624916,4,0.868421052631579,0.97601855,0.36433592
3.815374,1.0,0.0042393045,0.042370237,7,0.8518518518518519,0.8878117,0.35911685
6.4479895,1.0,0.0071644327,0.059134975,14,0.9666666666666667,0.9518932,0.560628
3.133103,1.0,0.0034812253,0.044119082,8,0.8333333333333334,0.97485614,0.33002436
2.0161552,1.0,0.0022401726,0.036905527,3,0.7708333333333334,0.97567075,0.4891893
1.7618842,1.0,0.0019576491,0.034619477,3,0.7169811320754716,0.7452408,0.3280592
2.5608568,1.0,0.0028453965,0.044946723,3,0.7027027027027027,0.990226,0.24958524
1.7275343,1.0,0.0019194826,0.035222065,4,0.9166666666666666,0.9790577,0.4028115
3.582088,1.0,0.003980098,0.04676382,5,0.9722222222222222,0.6016284,0.36352432
2.3452399,1.0,0.0026058222,0.0437124,3,1.0,0.997171,0.32195482
2.0022402,1.0,0.0022247112,0.039287988,4,0.6956521739130435,0.9900621,0.18056928
2.258877,1.0,0.0025098633,0.038446657,4,0.9111111111111111,0.95365393,0.4605066
2.839279,1.0,0.0031547544,0.03623913,4,0.9482758620689655,0.7172611,0.083024874
3.7534816,1.0,0.004170535,0.051290736,7,0.967741935483871,0.64618325,0.31973243
2.5028536,1.0,0.0027809485,0.043412562,2,0.972972972972973,0.9074071,0.19519503
2.076245,1.0,0.0023069389,0.03599899,5,0.7674418604651163,0.8112474,0.25071803
6.166316,1.0,0.006851462,0.05934984,9,0.8382352941176471,0.93083906,0.013484498
6.3559713,1.0,0.00706219,0.067768395,11,0.8928571428571429,0.81153804,0.35187846
1.9103029,1.0,0.0021225587,0.035955306,3,0.8055555555555556,0.9886344,0.23347369
2.1875339,1.0,0.0024305931,0.044256583,3,1.0,0.97764456,0.16189758
3.104031,1.0,0.0034489234,0.041304976,6,0.9591836734693877,0.9683796,0.18383928
2.0974176,1.0,0.002330464,0.03697238,3,0.7659574468085106,0.9743667,0.23006819
3.0309381,1.0,0.003367709,0.045845125,4,0.7297297297297297,0.98600453,0.15616947
2.4002738,1.0,0.002666971,0.036747392,4,0.9772727272727273,0.95517844,0.62689793
2.8532166,1.0,0.0031702407,0.038865715,5,1.0,0.6711819,0.08913324
2.4798038,1.0,0.0027553376,0.045907326,4,0.8333333333333334,0.9907795,0.085218504
2.932025,1.0,0.0032578055,0.043105874,5,1.0,0.62661946,0.027824195
4.034878,1.0,0.0044831974,0.03924472,9,0.961038961038961,0.88540757,0.50566196
4.0284567,1.0,0.004476063,0.04414562,9,0.8723404255319149,0.7443015,0.6441029
2.7718544,1.0,0.0030798381,0.040348493,4,1.0,0.98377794,0.040483315
3.7351143,1.0,0.004150127,0.04823028,6,0.7254901960784313,0.9383657,0.5090164
1.4857814,1.0,0.0016508682,0.033856656,3,0.9032258064516129,0.94942987,0.6504656
4.531771,1.0,0.005035301,0.049494606,11,0.8,0.9129065,0.4173739
4.0972176,1.0,0.004552464,0.051091213,6,0.8260869565217391,0.85736185,0.48094565
2.180194,1.0,0.0024224378,0.038470488,3,0.8653846153846154,0.97044575,0.29983336
1.2883863,1.0,0.0014315404,0.03341122,1,0.8205128205128205,0.9725749,0.77680516
2.6105037,1.0,0.0029005597,0.04212595,5,1.0,0.9216437,0.17550272
1.803662,1.0,0.0020040688,0.036968943,3,0.7096774193548387,0.9757764,0.22532247
1.6647938,1.0,0.0018497709,0.033776075,2,0.8392857142857143,0.9563091,0.39343148
4.276003,1.0,0.004751114,0.049826365,9,0.8947368421052632,0.98286724,0.091556355
6.248147,1.0,0.0069423853,0.059321605,15,1.0,0.93742377,0.057764854
3.5950384,1.0,0.003994487,0.04800972,6,0.8518518518518519,0.97619414,0.24637252
1.7959003,1.0,0.0019954448,0.0351874,3,0.8157894736842105,0.9731997,0.4579413
6.3300676,1.0,0.0070334086,0.057911735,14,1.0,0.5424897,0.5856909
9.881747,1.0,0.010979719,0.07156483,24,0.9375,0.5526759,0.6446491
2.8681087,1.0,0.0031867875,0.04194571,4,1.0,0.9512819,0.49280798
4.2073846,1.0,0.004674872,0.0524416,8,0.8064516129032258,0.94396895,0.2633229
1.704929,1.0,0.0018943655,0.035546124,4,0.8846153846153846,0.98990595,0.42131644
2.4610798,1.0,0.002734533,0.045401443,3,0.8181818181818182,0.978896,0.08885803
1.3938931,1.0,0.0015487701,0.034412805,2,0.8125,0.98051155,0.89005035
3.5754423,1.0,0.003972714,0.042770997,5,0.9347826086956522,0.55152214,0.044390116
2.146489,1.0,0.0023849877,0.03700506,4,0.9032258064516129,0.98634046,0.38973662
5.914052,1.0,0.006571169,0.06360743,10,0.8936170212765957,0.3426206,0.6698723
3.747064,1.0,0.0041634045,0.045382418,7,0.95,0.9677527,0.083748266
3.6168232,1.0,0.0040186923,0.047119204,6,0.9487179487179487,0.49399933,0.6899662
1.314683,1.0,0.0014607589,0.03346097,1,0.813953488372093,0.873106,0.63870203
3.4196901,1.0,0.0037996557,0.047541182,5,0.9166666666666666,0.7247336,0.2884687
7.4867706,1.0,0.008318634,0.06799922,13,0.8493150684931506,0.620196,0.305786
5.0126247,1.0,0.0055695833,0.056174558,8,0.8983050847457628,0.97475314,0.52574426
2.6836963,1.0,0.0029818846,0.04231696,5,0.875,0.96353793,0.29933906
2.7064962,1.0,0.003007218,0.040618878,5,0.9655172413793104,0.9781712,0.38279417
2.818859,1.0,0.0031320658,0.037136532,5,1.0,0.75193864,0.07164134
1.1209012,1.0,0.0012454458,0.03333906,1,0.65625,0.9813433,0.83250105
3.170961,1.0,0.00352329,0.049278773,5,0.717948717948718,0.8281342,0.41410583
2.9005198,1.0,0.0032227999,0.03991979,6,0.975609756097561,0.916014,0.4095335
2.455767,1.0,0.0027286299,0.046782255,2,0.8863636363636364,0.96720725,0.030660715
1.6013088,1.0,0.001779232,0.03608863,3,0.9375,0.9916158,0.27098063
1.6422913,1.0,0.0018247681,0.03561999,2,0.8214285714285714,0.98614556,0.72962046
2.1800346,1.0,0.0024222608,0.036957372,4,0.8709677419354839,0.65031487,0.019463122
2.4006734,1.0,0.002667415,0.039080963,4,0.868421052631579,0.97231287,0.042351373
6.2762475,1.0,0.0069736084,0.058744714,17,0.864406779661017,0.96448123,0.46492738
2.286948,1.0,0.0025410533,0.035813347,6,0.75,0.9680296,0.7118222
1.8618736,1.0,0.0020687485,0.035706937,3,0.717391304347826,0.97821236,0.61857647
1.6322201,1.0,0.001813578,0.034665424,2,0.9333333333333333,0.96888745,0.47231954
3.3831294,1.0,0.0037590326,0.04689195,6,0.925,0.9628265,0.093094066
2.189978,1.0,0.0024333089,0.038069203,3,0.7872340425531915,0.95228684,0.42986345
3.814951,1.0,0.0042388346,0.04563306,6,0.92,0.48866668,0.5338457
3.7187488,1.0,0.004131943,0.047282998,8,1.0,0.62217677,0.0652869
4.236868,1.0,0.004707631,0.051368542,8,1.0,0.97475815,0.4867077
4.581888,1.0,0.005090987,0.0515588,6,0.9482758620689655,0.67915815,0.33313748
2.2445557,1.0,0.0024939508,0.038814656,4,0.8888888888888888,0.9827528,0.35545382
1.6042316,1.0,0.0017824796,0.035392374,2,0.8888888888888888,0.97262156,0.30775827
2.122078,1.0,0.0023578643,0.03684487,3,0.9555555555555556,0.9566917,0.21235721
3.186766,1.0,0.003540851,0.038625892,10,0.8301886792452831,0.9710129,0.0381396
2.1236997,1.0,0.0023596664,0.039404027,3,0.9583333333333334,0.94016564,0.24106798
6.3038626,1.0,0.0070042918,0.058485735,12,0.9607843137254902,0.8839726,0.46330297
2.4100752,1.0,0.0026778614,0.043067563,4,0.7727272727272727,0.97107035,0.17023022
1.926445,1.0,0.0021404945,0.037652396,2,0.9761904761904762,0.91905314,0.72382164
1.9547005,1.0,0.0021718894,0.037155103,3,0.75,0.9847402,0.7839463
2.033963,1.0,0.0022599588,0.03940915,3,0.9259259259259259,0.9805044,0.64411694
2.1130273,1.0,0.002347808,0.035372663,5,0.95,0.9682613,0.40749422
6.6252127,1.0,0.0073613473,0.054646917,14,0.9423076923076923,0.9069569,0.6207288
2.397653,1.0,0.002664059,0.036983047,3,0.8928571428571429,0.93140763,0.10539039
2.336761,1.0,0.0025964011,0.037166607,4,0.9666666666666667,0.9656375,0.2467989
4.2740264,1.0,0.004748918,0.053280782,8,0.8269230769230769,0.90543044,0.19472803
1.6124834,1.0,0.0017916482,0.034492683,2,0.9375,0.96281505,0.47612932
2.1528082,1.0,0.0023920091,0.034879554,4,0.9361702127659575,0.945613,0.17304109
3.223145,1.0,0.0035812722,0.045465752,6,0.9772727272727273,0.9552592,0.09698036
4.887959,1.0,0.0054310653,0.05520496,7,0.9777777777777777,0.5186156,0.51576096
2.1792617,1.0,0.002421402,0.035695583,5,0.8444444444444444,0.9635053,0.446716
2.0754676,1.0,0.002306075,0.04208274,2,0.9642857142857143,0.9866334,0.8936489
2.5790763,1.0,0.0028656402,0.04224503,3,0.9523809523809523,0.74970615,0.3950761
2.417634,1.0,0.00268626,0.03718952,4,0.8974358974358975,0.95321286,0.26885715
2.3348124,1.0,0.002594236,0.03737121,3,0.8863636363636364,0.55623376,0.051845096
1.8144214,1.0,0.0020160237,0.036226336,4,0.8461538461538461,0.98809505,0.40191996
3.3514977,1.0,0.0037238863,0.04566148,4,1.0,0.66274434,0.23718485
5.494344,1.0,0.006104827,0.049134277,14,0.7272727272727273,0.5037319,0.5464549
3.538066,1.0,0.0039311843,0.053602744,4,0.9523809523809523,0.9346075,0.26000187
4.397424,1.0,0.004886027,0.051717307,9,0.8974358974358975,0.8219744,0.24336751
4.8931603,1.0,0.0054368447,0.05154853,10,0.94,0.7248785,0.44970107
2.3466487,1.0,0.0026073875,0.037808493,4,1.0,0.6442035,0.29603726
2.5986538,1.0,0.002887393,0.03907669,5,1.0,0.62832814,0.007909138
4.7647614,1.0,0.0052941795,0.05228148,10,0.8958333333333334,0.5696698,0.41118327
2.2390296,1.0,0.0024878108,0.042905886,2,0.90625,0.9587718,0.72804385
2.4771924,1.0,0.002752436,0.04225535,3,0.8,0.9808317,0.034803618
3.9080358,1.0,0.004342262,0.04529569,7,0.9736842105263158,0.83380765,0.06625554
3.5135274,1.0,0.0039039194,0.03917463,6,0.90625,0.6791784,0.2771984
2.3156626,1.0,0.0025729584,0.04173774,3,0.967741935483871,0.97949415,0.39756575
5.994768,1.0,0.0066608535,0.059070475,13,0.8387096774193549,0.789561,0.086961955
2.1181765,1.0,0.0023535294,0.037276305,3,0.9,0.8778044,0.25398952
1.7494856,1.0,0.0019438729,0.036029335,3,0.92,0.9739403,0.33169863
2.2173064,1.0,0.0024636737,0.0388336,4,0.8387096774193549,0.98650384,0.227268
3.0133896,1.0,0.0033482106,0.042437382,6,1.0,0.9737261,0.060455903
5.068544,1.0,0.0056317155,0.056124017,10,0.9591836734693877,0.6321461,0.15588485
2.9906998,1.0,0.0033229997,0.044017702,5,0.8524590163934426,0.95843065,0.36064056
2.0347986,1.0,0.0022608873,0.038906604,2,0.926829268292683,0.9688929,0.16673827
3.3107686,1.0,0.0036786317,0.0418947,7,1.0,0.95727307,0.29566306
2.6405323,1.0,0.0029339248,0.036364496,3,0.9482758620689655,0.8631012,0.49842778
2.1445506,1.0,0.002382834,0.036750905,3,0.9090909090909091,0.7666558,0.014179817
6.604617,1.0,0.0073384633,0.0589168,16,0.78125,0.53424406,0.62851024
3.8752298,1.0,0.004305811,0.052115522,4,0.7678571428571429,0.9427604,0.1666658
3.2306004,1.0,0.0035895559,0.04202968,6,0.8333333333333334,0.97256577,0.063448556
2.8050823,1.0,0.003116758,0.043445498,5,0.9,0.5366228,0.2511286
3.722162,1.0,0.0041357353,0.04445792,8,0.9444444444444444,0.35740373,0.44584513
3.2179527,1.0,0.0035755031,0.048251104,4,0.9444444444444444,0.8581206,0.19815417
3.5198457,1.0,0.0039109397,0.047997992,5,0.8653846153846154,0.6384103,0.3364595
1.3403616,1.0,0.0014892906,0.0335616,2,0.8478260869565217,0.95712686,0.64470106
2.2307816,1.0,0.002478646,0.036766183,3,0.92,0.9279694,0.5516091
1.964752,1.0,0.0021830578,0.035516404,3,0.9655172413793104,0.9481689,0.19922157
1.3875493,1.0,0.0015417214,0.033971414,2,0.9047619047619048,0.9824294,0.7626218
1.4722843,1.0,0.0016358715,0.03428828,2,0.9375,0.9828487,0.5926273
4.7119904,1.0,0.005235545,0.056341,8,0.925,0.9782809,0.087861426
1.3801711,1.0,0.0015335234,0.033714212,2,0.6981132075471698,0.9666576,0.5966076
2.484602,1.0,0.0027606688,0.035688695,5,0.9777777777777777,0.94648397,0.47006854
3.8022327,1.0,0.004224703,0.043756414,7,0.9615384615384616,0.8800647,0.36416435
2.0847387,1.0,0.0023163764,0.035959117,4,0.8387096774193549,0.99121547,0.034538545
3.0106409,1.0,0.0033451566,0.037524324,6,0.8888888888888888,0.9724164,0.00511295
2.2169552,1.0,0.0024632835,0.03822435,4,0.8064516129032258,0.9808069,0.23211993
2.0699306,1.0,0.0022999228,0.045276254,2,0.7272727272727273,0.9474796,0.94772714
2.3215516,1.0,0.0025795018,0.044332873,2,0.85,0.9838244,0.7988767
2.173839,1.0,0.0024153767,0.044768658,2,0.7894736842105263,0.97168005,0.06703326
2.5250356,1.0,0.002805595,0.041500423,3,0.9354838709677419,0.98824257,0.41794726
2.7691166,1.0,0.0030767962,0.04058909,7,0.9354838709677419,0.96202224,0.25385794
1.8331327,1.0,0.002036814,0.034958325,3,0.75,0.9905907,0.56148636
4.647309,1.0,0.0051636766,0.05530839,7,0.9056603773584906,0.7234518,0.31384724
2.3407402,1.0,0.0026008224,0.03579531,4,0.9130434782608695,0.91040576,0.060134955
1.3418149,1.0,0.0014909054,0.033379838,1,0.8070175438596491,0.96609074,0.6908815
2.8637345,1.0,0.0031819271,0.04113992,7,0.8372093023255814,0.8337006,0.23943283
6.032239,1.0,0.006702488,0.061458014,9,0.9411764705882353,0.44167665,0.5509302
1.9096653,1.0,0.0021218504,0.042803317,2,0.7857142857142857,0.9970336,0.120223664
2.1869571,1.0,0.0024299524,0.038782194,4,0.95,0.577959,0.027505672
3.2480774,1.0,0.0036089749,0.04691623,5,0.8409090909090909,0.9810272,0.09583729
4.579765,1.0,0.005088628,0.045492284,11,0.9772727272727273,0.5162838,0.7654222
3.126259,1.0,0.003473621,0.04745972,4,0.7666666666666667,0.97698605,0.21374547
1.107203,1.0,0.0012302255,0.033332214,1,1.0,0.988053,0.8806483
5.258242,1.0,0.005842491,0.050130855,11,0.8059701492537313,0.4397592,0.272871
4.295152,1.0,0.004772391,0.04674788,9,0.8125,0.827637,0.36229408
3.8763208,1.0,0.0043070232,0.049797915,6,0.9714285714285714,0.73730963,0.27083528
2.8906937,1.0,0.003211882,0.0481815,4,0.8928571428571429,0.98253644,0.061351493
3.4156594,1.0,0.0037951772,0.04353951,6,0.9016393442622951,0.960628,0.009831315
4.396388,1.0,0.004884876,0.04617178,12,0.8717948717948718,0.7881568,0.19323254
2.4223056,1.0,0.0026914508,0.04623075,3,0.8620689655172413,0.9672403,0.02181112
2.678463,1.0,0.00297607,0.042920932,4,0.875,0.9923882,0.18575124
3.343194,1.0,0.00371466,0.049535032,6,1.0,0.98099387,0.23367146
1.5439091,1.0,0.0017154545,0.03406726,2,0.75,0.9811107,0.5619028
4.712323,1.0,0.0052359146,0.054479912,8,0.9574468085106383,0.9525696,0.76679164
4.5533233,1.0,0.0050592483,0.047316518,10,1.0,0.51894486,0.3674305
5.620759,1.0,0.0062452876,0.061485596,9,0.7962962962962963,0.65212494,0.30143404
3.0167098,1.0,0.0033518998,0.03727898,7,0.9777777777777777,0.72656536,0.063552015
2.55642,1.0,0.0028404668,0.04050569,4,0.9444444444444444,0.9443607,0.26705372
4.2775526,1.0,0.004752836,0.051094912,6,0.9056603773584906,0.4576272,0.23648943
1.9641728,1.0,0.0021824143,0.034237232,2,0.9591836734693877,0.7813761,0.32089582
1.288102,1.0,0.0014312245,0.033464234,1,0.96,0.964076,0.7178001
1.8151402,1.0,0.0020168226,0.036671203,3,0.6666666666666666,0.99371684,0.49203566
2.0831373,1.0,0.002314597,0.039193936,3,0.8571428571428571,0.9646628,0.40185067
3.1600838,1.0,0.0035112042,0.043338448,6,0.96875,0.707477,0.17208706
1.7851462,1.0,0.001983496,0.03854509,3,0.7916666666666666,0.9879776,0.19025506
2.1684785,1.0,0.0024094204,0.039421316,3,0.8095238095238095,0.9640316,0.29391447
2.7460663,1.0,0.0030511848,0.04667261,4,0.717948717948718,0.98903906,0.45958075
1.995297,1.0,0.0022169966,0.036302377,3,0.8518518518518519,0.9594458,0.13181008
1.4914715,1.0,0.0016571906,0.034258254,3,1.0,0.92541546,0.38870734
2.2922282,1.0,0.0025469202,0.03853269,3,0.8,0.9526691,0.33701995
4.3135395,1.0,0.0047928216,0.046472665,9,0.9574468085106383,0.5830986,0.6830135
4.653169,1.0,0.005170188,0.05408042,11,0.9333333333333333,0.6152921,0.2278032
6.263254,1.0,0.0069591715,0.064372346,13,0.9782608695652174,0.7225889,0.25789833
8.35509,1.0,0.009283434,0.06576567,19,0.8688524590163934,0.80931413,0.3795035
3.9137077,1.0,0.004348564,0.040375743,9,0.9824561403508771,0.9030022,0.09233787
4.5177307,1.0,0.0050197006,0.051303174,8,0.859375,0.771705,0.29173574
2.7082617,1.0,0.0030091796,0.04119222,4,0.9473684210526315,0.41141352,0.53046334
3.3284745,1.0,0.003698305,0.04808463,5,0.9655172413793104,0.6598565,0.2880264
3.293992,1.0,0.003659991,0.042232204,7,0.7735849056603774,0.65643334,0.16332892
1.264277,1.0,0.0014047523,0.03346188,1,0.9117647058823529,0.95813316,0.7966238
7.032302,1.0,0.007813669,0.064874366,13,0.96,0.9232345,0.56333345
3.174738,1.0,0.0035274867,0.040310137,8,1.0,0.6772384,0.4868893
5.3261623,1.0,0.005917958,0.04714651,12,0.9818181818181818,0.7393529,0.35374662
1.3894968,1.0,0.0015438853,0.03353267,1,0.8571428571428571,0.87680995,0.58216214
3.8755417,1.0,0.0043061576,0.055155,4,1.0,0.965639,0.082454786
2.390944,1.0,0.0026566044,0.03981738,3,0.8909090909090909,0.9597592,0.20315924
7.8070803,1.0,0.008674534,0.062017962,17,0.9411764705882353,0.62072146,0.47992834
1.6595256,1.0,0.0018439174,0.035561603,2,0.6875,0.9837435,0.35357562
3.694835,1.0,0.0041053724,0.05574992,6,0.7407407407407407,0.98153985,0.4516657
2.3631482,1.0,0.0026257203,0.037611093,4,0.9285714285714286,0.97015256,0.47978905
2.24133,1.0,0.0024903666,0.03656403,5,0.8043478260869565,0.815608,0.10133867
3.289596,1.0,0.0036551068,0.047469243,6,0.8333333333333334,0.9727204,0.42338595
1.3407085,1.0,0.0014896761,0.034079704,3,0.8235294117647058,0.98680145,0.500562
3.1021624,1.0,0.003446847,0.038567208,8,0.9230769230769231,0.6826345,0.13101852
4.554106,1.0,0.005060118,0.055836663,8,0.9117647058823529,0.89484847,0.14964001
2.4142556,1.0,0.0026825063,0.042602804,4,0.9047619047619048,0.9924149,0.14899144
2.3913982,1.0,0.0026571092,0.036388684,6,0.75,0.96733075,0.20139003
3.373704,1.0,0.0037485599,0.041914985,6,0.8367346938775511,0.97701937,0.13521591
2.9312081,1.0,0.003256898,0.044408698,4,0.975,0.40459147,0.29134315
4.4404798,1.0,0.004933866,0.042451818,9,0.921875,0.86325383,0.15986738
5.060792,1.0,0.005623102,0.059485834,9,0.8780487804878049,0.4450675,0.529811
3.6622202,1.0,0.0040691337,0.05019751,5,0.8857142857142857,0.9471577,0.29558894
1.5904081,1.0,0.0017671201,0.034126475,2,0.9111111111111111,0.853367,0.3240601
1.3047985,1.0,0.0014497761,0.033448443,1,0.9696969696969697,0.9745535,0.71669626
1.0470575,1.0,0.0011633972,0.03331753,1,0.7333333333333333,0.99111694,0.9380215
2.6637986,1.0,0.0029597762,0.03940317,4,0.8852459016393442,0.8052313,0.20950079
4.149336,1.0,0.004610373,0.058835167,5,0.8571428571428571,0.70628023,0.5356566
1.6347044,1.0,0.0018163382,0.03446134,2,0.9318181818181818,0.9478269,0.3952959
1.83624,1.0,0.0020402668,0.036862,3,1.0,0.9763288,0.44887418
2.1694405,1.0,0.0024104894,0.035363108,5,0.8974358974358975,0.8002759,0.0130404085
5.033704,1.0,0.005593004,0.046109278,11,0.95,0.8547848,0.40266398
2.4371712,1.0,0.002707968,0.03979276,4,0.9444444444444444,0.8616844,0.3715732
1.9481645,1.0,0.0021646272,0.034995105,3,0.746268656716418,0.9634649,0.34627438
2.7723315,1.0,0.0030803683,0.0400687,5,1.0,0.8286786,0.36932725
2.0756197,1.0,0.002306244,0.03946007,3,0.7073170731707317,0.97023183,0.3635798
1.906176,1.0,0.0021179733,0.034220424,3,0.9827586206896551,0.7643866,0.37094024
2.917271,1.0,0.003241412,0.04314937,6,0.925,0.976181,0.13812912
1.5068192,1.0,0.0016742436,0.036346186,2,0.9230769230769231,0.9890963,0.93063676
2.8903575,1.0,0.0032115083,0.047433097,3,0.8648648648648649,0.9827609,0.4413053
1.853961,1.0,0.0020599565,0.039168555,2,0.918918918918919,0.93758184,0.8256756
2.5621798,1.0,0.0028468664,0.03818775,4,0.9705882352941176,0.8426126,0.4735468
6.4603143,1.0,0.007178127,0.0587982,15,0.8548387096774194,0.60487306,0.5428559
3.162366,1.0,0.00351374,0.041622885,6,0.925,0.9666392,0.19519785
2.3181944,1.0,0.0025757717,0.03996542,3,0.75,0.92421407,0.077236
5.847986,1.0,0.0064977626,0.055626985,15,1.0,0.85431415,0.35205433
3.3231816,1.0,0.003692424,0.0453453,5,0.9705882352941176,0.58275753,0.039239917
2.2773201,1.0,0.0025303557,0.036660485,5,0.8974358974358975,0.83209276,0.030589819
3.1528535,1.0,0.0035031706,0.047107894,4,0.9736842105263158,0.9739614,0.24171883
3.219366,1.0,0.0035770733,0.048963577,5,0.967741935483871,0.9803395,0.054423463
